date;Landkreis;outOfHomeDuration;percentageChangeComparedToBeforeCorona
20200315;Landkreis Tübingen;7.8100000000000005;-3
20200315;Landkreis Germersheim;7.8;1
20200315;Landkreis Zwickau;6.25;-4
20200315;Kreis Herford;7.37;-3
20200315;Landkreis Diepholz;7.11;-2
20200315;Passau;7.930000000000001;-1
20200315;Landkreis Schweinfurt;8.52;-4
20200315;Schwalm-Eder-Kreis;8.11;-5
20200315;Eifelkreis Bitburg-Prüm;6.640000000000001;-2
20200315;Landkreis Vorpommern-Rügen;7.84;-1
20200315;Landkreis Dillingen an der Donau;7.28;-4
20200315;Landkreis Berchtesgadener Land;6.58;-2
20200315;Zweibrücken;6.79;-2
20200315;Würzburg;7.7700000000000005;-3
20200315;Hamburg;6.640000000000001;-6
20200315;Landkreis Gotha;7.8100000000000005;-2
20200315;Kreis Pinneberg;5.88;-4
20200315;Deutschland;7.08;-3
20200315;Düsseldorf;7.09;-3
20200315;Kyffhäuserkreis;7.61;-1
20200315;Landkreis Kaiserslautern;7.66;-3
20200315;Landkreis Weißenburg-Gunzenhausen;7.86;-2
20200315;Landkreis Ostallgäu;8.2;-2
20200315;Kreis Höxter;6.7700000000000005;-3
20200315;Heilbronn;7.2;-3
20200315;Weimar;8.08;-1
20200315;Landkreis Gießen;7.57;-2
20200315;Schweinfurt;8.02;-4
20200315;Kiel;6.6000000000000005;-5
20200315;Landkreis Märkisch-Oderland;6.51;-3
20200315;Kreis Lippe;7.38;-3
20200315;Saale-Orla-Kreis;7.0200000000000005;-2
20200315;Landkreis Helmstedt;8.43;-3
20200315;Halle (Saale);7.140000000000001;-4
20200315;Landau in der Pfalz;1.49;-2
20200315;Salzlandkreis;7.3100000000000005;-1
20200315;Offenbach am Main;8.71;-4
20200315;Erzgebirgskreis;6.3;-3
20200315;Cottbus - Chóśebuz;6.43;-4
20200315;Rems-Murr-Kreis;7.3;-3
20200315;Landkreis Landshut;6.5;-4
20200315;Landkreis Kitzingen;7.88;-2
20200315;Landkreis Bad Tölz-Wolfratshausen;7.74;-1
20200315;Landkreis Wittmund;8.06;-1
20200315;Landkreis Leipzig;6.4;-1
20200315;Salzgitter;6.46;1
20200315;Landkreis Neu-Ulm;6.72;-2
20200315;Münster;6.86;-5
20200315;Saale-Holzland-Kreis;6.18;-5
20200315;Landkreis Lörrach;5.86;-1
20200315;Rosenheim;7.6000000000000005;-3
20200315;Landkreis Nordsachsen;7.5;-1
20200315;Landkreis Heidenheim;6.86;-3
20200315;Landkreis Nienburg/Weser;7.59;-6
20200315;Freiburg im Breisgau;6.59;-3
20200315;Bayreuth;7.18;-4
20200315;Osnabrück;7.66;-5
20200315;Landkreis Coburg;8.47;-2
20200315;Chemnitz;6.34;-4
20200315;Landkreis Straubing-Bogen;7.97;0
20200315;Gelsenkirchen;6.23;-4
20200315;Bonn;8.78;-2
20200315;Kempten (Allgäu);7.95;-3
20200315;Landkreis Offenbach;5.72;-3
20200315;Odenwaldkreis;6.66;-1
20200315;Landkreis Rottweil;7.32;-1
20200315;Landkreis Darmstadt-Dieburg;6.54;-4
20200315;Ansbach;6.59;-2
20200315;Landkreis Deggendorf;7.82;-2
20200315;Landkreis Peine;6.82;0
20200315;Wiesbaden;7.37;-3
20200315;Landkreis Main-Spessart;7.04;-3
20200315;Landkreis Spree-Neiße;6.96;0
20200315;Saarpfalz-Kreis;6.1000000000000005;-4
20200315;Landkreis Tuttlingen;7.22;-2
20200315;Werra-Meißner-Kreis;7.48;-5
20200315;Koblenz;7.63;-2
20200315;Märkischer Kreis;7.140000000000001;-3
20200315;Hochtaunuskreis;7.17;-1
20200315;Landkreis Emsland;8.24;-1
20200315;Landkreis Wittenberg;6.890000000000001;-2
20200315;Landkreis Bad Kissingen;7.32;0
20200315;Suhl;6.88;-4
20200315;Landkreis Biberach;7.69;-3
20200315;Rhein-Hunsrück-Kreis;7.79;-2
20200315;Ennepe-Ruhr-Kreis;6.3500000000000005;-6
20200315;Landkreis Ammerland;6.07;1
20200315;Landkreis Oder-Spree;6.17;-2
20200315;Landkreis Sigmaringen;7.44;-3
20200315;Landkreis Heilbronn;7.01;-3
20200315;Landkreis Altenkirchen;6.7;-2
20200315;Pirmasens;7.61;0
20200315;Landkreis Elbe-Elster;7.32;-3
20200315;Landkreis Mansfeld-Südharz;7.54;-1
20200315;Landkreis Donau-Ries;8.11;1
20200315;Landkreis Uelzen;6.58;-7
20200315;Kreis Steinburg;7.24;-1
20200315;Landkreis Greiz;6.49;1
20200315;Landkreis Eichsfeld;7.3;-3
20200315;Herne;6.22;-4
20200315;Landkreis Barnim;6.34;-3
20200315;Landkreis Ahrweiler;7.9;-3
20200315;Region Hannover;6.53;-4
20200315;Unstrut-Hainich-Kreis;8.22;-2
20200315;Landkreis Vorpommern-Greifswald;7.51;-1
20200315;Kreis Recklinghausen;6.0;-3
20200315;Duisburg;6.49;-4
20200315;Worms;6.73;-4
20200315;Landkreis Erding;7.22;-4
20200315;Bodenseekreis;7.16;-1
20200315;Mülheim an der Ruhr;6.82;-4
20200315;Landkreis Sächsische Schweiz-Osterzgebirge;6.390000000000001;0
20200315;Landkreis Merzig-Wadern;6.63;-3
20200315;Landkreis Trier-Saarburg;7.76;0
20200315;Burgenlandkreis;7.2700000000000005;0
20200315;Rostock;7.03;-3
20200315;Kreis Heinsberg;6.49;-1
20200315;Landkreis Fürstenfeldbruck;6.390000000000001;-5
20200315;Landkreis Nürnberger Land;7.32;0
20200315;Kreis Schleswig-Flensburg;7.04;-2
20200315;Main-Tauber-Kreis;6.09;-4
20200315;Landkreis Freising;7.38;-3
20200315;Landkreis Regensburg;7.07;-1
20200315;Oberbergischer Kreis;6.99;-1
20200315;Landkreis Ostprignitz-Ruppin;7.29;-3
20200315;Landkreis Ansbach;8.41;-3
20200315;Landkreis Neustadt an der Aisch-Bad Windsheim;7.8100000000000005;-2
20200315;Vogtlandkreis;7.0;-2
20200315;Donnersbergkreis;7.03;-3
20200315;Darmstadt;6.9;-4
20200315;Remscheid;8.950000000000001;-3
20200315;Landkreis Fulda;8.32;-2
20200315;Landkreis Harburg;6.41;-4
20200315;Gera;7.28;-2
20200315;Kreis Kleve;7.21;-2
20200315;Frankenthal (Pfalz);6.49;-2
20200315;Leverkusen;7.45;-2
20200315;Landkreis Osnabrück;7.34;-2
20200315;Speyer;5.82;-4
20200315;Landkreis Neunkirchen;6.78;-4
20200315;Landkreis Rottal-Inn;6.5;-2
20200315;Landkreis Stade;7.57;-2
20200315;Landkreis Garmisch-Partenkirchen;8.48;-1
20200315;Trier;7.75;-1
20200315;Bremerhaven;8.05;-3
20200315;Enzkreis;7.28;-2
20200315;Landkreis Northeim;6.84;-4
20200315;Hagen;7.42;-2
20200315;Landkreis Roth;6.29;-2
20200315;Rhein-Neckar-Kreis;7.08;-3
20200315;Landkreis Weimarer Land;6.88;1
20200315;Rheinisch-Bergischer Kreis;6.29;-2
20200315;Landkreis Böblingen;6.7700000000000005;-4
20200315;Landshut;6.97;-4
20200315;Landkreis Harz;7.29;-3
20200315;Landkreis Meißen;6.98;-3
20200315;Main-Taunus-Kreis;7.45;-1
20200315;Landkreis Friesland;7.87;-2
20200315;Landkreis Schmalkalden-Meiningen;6.2700000000000005;-6
20200315;Stuttgart;8.32;-4
20200315;Landkreis Potsdam-Mittelmark;5.69;-2
20200315;Dortmund;7.07;-3
20200315;Landkreis Celle;6.5600000000000005;-4
20200315;Landkreis Forchheim;7.48;-1
20200315;Wuppertal;7.8;-4
20200315;Memmingen;5.2700000000000005;0
20200315;Wartburgkreis;7.05;-6
20200315;Nürnberg;6.92;-3
20200315;Kreis Düren;6.97;-2
20200315;Landkreis Börde;6.890000000000001;-2
20200315;Landkreis Bernkastel-Wittlich;6.91;-2
20200315;Landkreis Wunsiedel im Fichtelgebirge;7.34;-1
20200315;Landkreis Kusel;7.7;-6
20200315;Landkreis Lüneburg;6.7700000000000005;-4
20200315;Landkreis Gifhorn;7.0;-3
20200315;Landkreis Dingolfing-Landau;7.2;-5
20200315;Landkreis Schwandorf;7.930000000000001;-1
20200315;Kreis Bergstraße;6.11;-1
20200315;Landkreis Unterallgäu;8.3;-4
20200322;Kreis Olpe;5.79;-18
20200322;Landkreis Goslar;6.19;-16
20200322;Landkreis Alzey-Worms;6.43;-16
20200322;Dessau-Roßlau;5.24;-15
20200322;Kreis Soest;6.21;-15
20200322;Regionalverband Saarbrücken;5.74;-18
20200322;Bielefeld;6.37;-20
20200322;Neustadt an der Weinstraße;5.2700000000000005;-19
20200322;Landkreis Würzburg;6.74;-20
20200322;Landkreis St. Wendel;6.82;-17
20200322;Ostalbkreis;6.3500000000000005;-17
20200322;Hof;5.16;-20
20200322;Oberhausen;5.2;-21
20200322;Landkreis Südliche Weinstraße;6.92;-16
20200322;Landkreis Cochem-Zell;6.05;-15
20200322;Landkreis Sonneberg;4.88;-8
20200322;Rhein-Sieg-Kreis;5.11;-17
20200322;Ludwigshafen am Rhein;5.29;-19
20200322;Leipzig;5.21;-24
20200322;Kreis Siegen-Wittgenstein;5.76;-19
20200322;Landkreis Wesermarsch;6.41;-12
20200322;Landkreis Traunstein;5.7;-22
20200322;Landkreis Passau;6.04;-14
20200322;Städteregion Aachen;6.25;-15
20200322;Rhein-Lahn-Kreis;6.19;-15
20200322;Landkreis Oberspreewald-Lausitz;6.76;-13
20200322;Brandenburg an der Havel;5.9;-13
20200322;Landkreis Nordhausen;7.25;-9
20200322;Kreis Stormarn;4.18;-24
20200322;Bottrop;4.5200000000000005;-22
20200322;Landkreis Hersfeld-Rotenburg;7.16;-14
20200322;Hamm;6.01;-17
20200322;Landkreis Cuxhaven;5.75;-16
20200322;Landkreis Augsburg;5.07;-20
20200322;Zollernalbkreis;5.89;-18
20200322;Rhein-Pfalz-Kreis;6.04;-20
20200322;Landkreis Pfaffenhofen an der Ilm;5.29;-24
20200322;Landkreis Neumarkt in der Oberpfalz;6.73;-14
20200322;Landkreis Rastatt;6.5600000000000005;-16
20200322;Landkreis Schaumburg;7.63;-15
20200322;Ingolstadt;5.5;-23
20200322;Landkreis Göppingen;5.93;-18
20200322;Jena;6.4;-20
20200322;Eisenach;6.25;-14
20200322;Landkreis Eichstätt;6.13;-21
20200322;Landkreis Rostock;5.5;-12
20200322;Solingen;6.79;-18
20200322;Landkreis Lichtenfels;5.91;-16
20200322;Landkreis Saalfeld-Rudolstadt;5.15;-13
20200322;Krefeld;5.99;-18
20200322;Wetteraukreis;6.79;-16
20200322;Landkreis Ludwigsburg;5.53;-22
20200322;Landkreis Mainz-Bingen;6.96;-17
20200322;Ulm;6.73;-23
20200322;Landkreis Teltow-Fläming;5.71;-14
20200322;Kreis Dithmarschen;7.58;-9
20200322;Kreis Mettmann;5.13;-18
20200322;Landkreis Neuburg-Schrobenhausen;6.0;-17
20200322;Weiden in der Oberpfalz;4.95;-19
20200322;Landkreis Hildburghausen;6.37;-14
20200322;Landkreis Rotenburg (Wümme);6.17;-16
20200322;Landkreis Hof;7.1000000000000005;-15
20200322;Landkreis Konstanz;6.1000000000000005;-18
20200322;Landkreis Stendal;7.08;-10
20200322;Heidelberg;5.83;-20
20200322;Rhein-Erft-Kreis;5.3500000000000005;-18
20200322;Landkreis Weilheim-Schongau;6.0600000000000005;-18
20200322;Mannheim;5.76;-22
20200322;Landkreis Osterholz;5.25;-19
20200322;Schwabach;3.6;-22
20200322;Landkreis Südwestpfalz;6.41;-15
20200322;Landkreis Miltenberg;5.61;-20
20200322;Coburg;5.13;-16
20200322;Essen;5.59;-21
20200322;Flensburg;5.29;-21
20200322;Ilm-Kreis;5.92;-10
20200322;Bremen;5.5;-24
20200322;Landkreis Mecklenburgische Seenplatte;6.32;-13
20200322;Landkreis Calw;5.69;-20
20200322;Landkreis Aurich;7.16;-12
20200322;Landkreis Prignitz;5.65;-19
20200322;Hohenlohekreis;5.84;-18
20200322;Landkreis Schwäbisch Hall;6.49;-15
20200322;Landkreis Freudenstadt;7.0600000000000005;-15
20200322;Kreis Wesel;5.05;-19
20200322;Landkreis Waldeck-Frankenberg;6.37;-17
20200322;Köln;5.59;-23
20200322;Landkreis Mittelsachsen;6.22;-14
20200322;Baden-Baden;6.11;-17
20200322;Landkreis Erlangen-Höchstadt;5.8100000000000005;-21
20200322;Lahn-Dill-Kreis;6.37;-18
20200322;Ortenaukreis;6.76;-12
20200322;Landkreis Nordwestmecklenburg;6.3;-13
20200322;Kassel;6.73;-17
20200322;Landkreis Günzburg;6.3500000000000005;-16
20200322;Kreis Gütersloh;5.66;-14
20200322;Karlsruhe;5.89;-23
20200322;Kreis Paderborn;5.83;-17
20200322;Landkreis Rhön-Grabfeld;6.87;-17
20200322;Landkreis Saarlouis;6.5600000000000005;-15
20200322;Landkreis Neustadt an der Waldnaab;7.2;-10
20200322;Landkreis Starnberg;4.87;-26
20200322;Amberg;4.7700000000000005;-17
20200322;Kreis Minden-Lübbecke;6.82;-16
20200322;Landkreis Mayen-Koblenz;7.51;-16
20200322;Landkreis Marburg-Biedenkopf;6.41;-18
20200322;Straubing;5.01;-18
20200322;Landkreis Altötting;5.89;-23
20200322;Landkreis Birkenfeld;6.37;-17
20200322;Delmenhorst;6.58;-20
20200322;Landkreis Vulkaneifel;4.93;-16
20200322;Landkreis Hameln-Pyrmont;6.19;-17
20200322;Braunschweig;4.89;-29
20200322;Landkreis Havelland;5.45;-15
20200322;Landkreis Bad Dürkheim;6.11;-18
20200322;Landkreis Miesbach;5.82;-23
20200322;Saalekreis;5.19;-14
20200322;Bochum;5.33;-23
20200322;Landkreis Bad Kreuznach;6.2;-16
20200322;Landkreis Landsberg am Lech;5.17;-25
20200322;Landkreis Sömmerda;7.21;-12
20200322;Landkreis Verden;5.8100000000000005;-18
20200322;Landkreis Neuwied;7.32;-13
20200322;Landkreis Ravensburg;7.28;-14
20200322;Landkreis Leer;7.140000000000001;-11
20200322;Kreis Ostholstein;5.51;-16
20200322;Magdeburg;5.5;-19
20200322;Landkreis Kronach;6.19;-17
20200322;Kreis Segeberg;5.72;-22
20200322;Kreis Plön;5.61;-21
20200322;Landkreis Rosenheim;5.84;-21
20200322;Landkreis Cloppenburg;7.3;-13
20200322;Landkreis Tirschenreuth;6.16;-21
20200322;Landkreis Kulmbach;7.23;-10
20200322;Mönchengladbach;6.13;-15
20200322;Landkreis Fürth;4.96;-21
20200322;Landkreis Göttingen;6.25;-18
20200322;Landkreis Vechta;6.23;-16
20200322;Landkreis Oberhavel;5.37;-19
20200322;Kreis Euskirchen;6.29;-14
20200322;Fürth;5.95;-24
20200322;Landkreis Heidekreis;6.640000000000001;-15
20200322;Hochsauerlandkreis;5.95;-16
20200322;Landkreis Reutlingen;6.46;-18
20200322;Kreis Borken;5.48;-21
20200322;Wilhelmshaven;6.51;-14
20200322;Kreis Unna;5.26;-17
20200322;Westerwaldkreis;5.89;-15
20200322;Regensburg;6.37;-23
20200322;Altmarkkreis Salzwedel;5.82;-12
20200322;Kreis Groß-Gerau;5.55;-18
20200322;Landkreis Görlitz;5.87;-15
20200322;Landkreis Emmendingen;6.09;-17
20200322;Landkreis Breisgau-Hochschwarzwald;6.99;-12
20200322;Kreis Nordfriesland;7.5200000000000005;-11
20200322;Landkreis Bautzen;6.63;-13
20200322;Landkreis Ludwigslust-Parchim;6.09;-13
20200322;Augsburg;6.09;-25
20200322;Landkreis Regen;6.28;-16
20200322;Berlin;5.19;-28
20200322;Lübeck;5.74;-24
20200322;Neckar-Odenwald-Kreis;6.23;-18
20200322;Bamberg;5.3100000000000005;-21
20200322;Landkreis Dahme-Spreewald;5.2700000000000005;-19
20200322;Landkreis Holzminden;7.57;-17
20200322;Erfurt;5.71;-21
20200322;Mainz;6.18;-21
20200322;Landkreis Mühldorf am Inn;6.0600000000000005;-23
20200322;Schwerin;6.0600000000000005;-16
20200322;Landkreis München;4.45;-29
20200322;Landkreis Hildesheim;5.7700000000000005;-20
20200322;Landkreis Freyung-Grafenau;7.34;-11
20200322;Neumünster;4.94;-21
20200322;Landkreis Waldshut;4.82;-15
20200322;Landkreis Limburg-Weilburg;7.8500000000000005;-15
20200322;Emden;7.84;-9
20200322;Kreis Steinfurt;5.7700000000000005;-18
20200322;Landkreis Karlsruhe;5.12;-21
20200322;Rhein-Kreis Neuss;4.98;-19
20200322;Vogelsbergkreis;6.42;-14
20200322;Dresden;6.34;-22
20200322;München;4.87;-34
20200322;Kreis Herzogtum Lauenburg;4.97;-20
20200322;Landkreis Aschaffenburg;5.51;-23
20200322;Landkreis Haßberge;6.87;-16
20200322;Landkreis Esslingen;5.67;-21
20200322;Landkreis Grafschaft Bentheim;6.79;-13
20200322;Pforzheim;6.18;-16
20200322;Landkreis Oldenburg;4.72;-17
20200322;Kreis Viersen;5.34;-15
20200322;Main-Kinzig-Kreis;5.5600000000000005;-19
20200322;Landkreis Aichach-Friedberg;5.53;-22
20200322;Aschaffenburg;5.43;-22
20200322;Schwarzwald-Baar-Kreis;6.23;-15
20200322;Landkreis Cham;7.61;-11
20200322;Landkreis Altenburger Land;5.53;-13
20200322;Landkreis Ebersberg;5.51;-28
20200322;Landkreis Wolfenbüttel;5.98;-19
20200322;Kreis Rendsburg-Eckernförde;5.69;-19
20200322;Landkreis Kelheim;6.13;-18
20200322;Landkreis Bayreuth;6.72;-15
20200322;Landkreis Lindau;6.38;-18
20200322;Landkreis Jerichower Land;6.9;-11
20200322;Potsdam;5.48;-22
20200322;Alb-Donau-Kreis;6.67;-15
20200322;Kaufbeuren;5.18;-19
20200322;Landkreis Anhalt-Bitterfeld;6.47;-12
20200322;Kreis Coesfeld;5.53;-17
20200322;Kreis Warendorf;5.55;-17
20200322;Landkreis Amberg-Sulzbach;6.29;-20
20200322;Landkreis Uckermark;6.7;-9
20200322;Landkreis Dachau;5.57;-25
20200322;Landkreis Lüchow-Dannenberg;7.7700000000000005;-8
20200322;Frankfurt am Main;6.03;-23
20200322;Oldenburg;5.82;-27
20200322;Wolfsburg;4.88;-25
20200322;Rheingau-Taunus-Kreis;5.33;-16
20200322;Landkreis Kassel;7.07;-15
20200322;Kaiserslautern;5.91;-15
20200322;Erlangen;4.99;-25
20200322;Landkreis Bamberg;6.69;-15
20200322;Landkreis Oberallgäu;7.3500000000000005;-13
20200322;Frankfurt (Oder);7.22;-14
20200322;Landkreis Tübingen;6.4;-20
20200322;Landkreis Germersheim;6.66;-14
20200322;Landkreis Zwickau;5.47;-16
20200322;Kreis Herford;6.28;-17
20200322;Landkreis Diepholz;6.09;-16
20200322;Passau;6.63;-17
20200322;Landkreis Schweinfurt;7.26;-18
20200322;Schwalm-Eder-Kreis;7.140000000000001;-17
20200322;Eifelkreis Bitburg-Prüm;5.88;-13
20200322;Landkreis Vorpommern-Rügen;6.96;-12
20200322;Landkreis Dillingen an der Donau;6.21;-18
20200322;Landkreis Berchtesgadener Land;5.14;-23
20200322;Zweibrücken;5.9;-15
20200322;Würzburg;6.23;-22
20200322;Hamburg;5.07;-28
20200322;Landkreis Gotha;6.86;-14
20200322;Kreis Pinneberg;4.64;-25
20200322;Deutschland;5.91;-19
20200322;Düsseldorf;5.73;-22
20200322;Kyffhäuserkreis;7.1000000000000005;-7
20200322;Landkreis Kaiserslautern;6.5200000000000005;-18
20200322;Landkreis Weißenburg-Gunzenhausen;6.72;-16
20200322;Landkreis Ostallgäu;6.97;-17
20200322;Kreis Höxter;6.26;-10
20200322;Heilbronn;5.89;-20
20200322;Weimar;7.0;-14
20200322;Landkreis Gießen;6.42;-17
20200322;Schweinfurt;7.0;-17
20200322;Kiel;5.23;-25
20200322;Landkreis Märkisch-Oderland;5.59;-17
20200322;Kreis Lippe;6.38;-16
20200322;Saale-Orla-Kreis;6.49;-10
20200322;Landkreis Helmstedt;7.29;-16
20200322;Halle (Saale);5.9;-21
20200322;Landau in der Pfalz;1.32;-13
20200322;Salzlandkreis;6.66;-9
20200322;Offenbach am Main;7.16;-21
20200322;Erzgebirgskreis;5.48;-16
20200322;Cottbus - Chóśebuz;5.75;-14
20200322;Rems-Murr-Kreis;6.1000000000000005;-19
20200322;Landkreis Landshut;5.5;-19
20200322;Landkreis Kitzingen;6.57;-18
20200322;Landkreis Bad Tölz-Wolfratshausen;6.5200000000000005;-17
20200322;Landkreis Wittmund;7.17;-12
20200322;Landkreis Leipzig;5.5200000000000005;-15
20200322;Salzgitter;5.36;-16
20200322;Landkreis Neu-Ulm;5.51;-19
20200322;Münster;5.43;-25
20200322;Saale-Holzland-Kreis;5.55;-15
20200322;Landkreis Lörrach;4.74;-20
20200322;Rosenheim;5.7;-27
20200322;Landkreis Nordsachsen;6.84;-10
20200322;Landkreis Heidenheim;5.92;-16
20200322;Landkreis Nienburg/Weser;6.17;-23
20200322;Freiburg im Breisgau;5.33;-22
20200322;Bayreuth;6.19;-17
20200322;Osnabrück;6.19;-23
20200322;Landkreis Coburg;7.29;-15
20200322;Chemnitz;5.39;-19
20200322;Landkreis Straubing-Bogen;6.93;-13
20200322;Gelsenkirchen;5.14;-21
20200322;Bonn;7.140000000000001;-20
20200322;Kempten (Allgäu);7.13;-13
20200322;Landkreis Offenbach;4.75;-20
20200322;Odenwaldkreis;5.42;-20
20200322;Landkreis Rottweil;6.28;-15
20200322;Landkreis Darmstadt-Dieburg;5.42;-20
20200322;Ansbach;5.82;-14
20200322;Landkreis Deggendorf;6.78;-15
20200322;Landkreis Peine;5.51;-19
20200322;Wiesbaden;6.29;-17
20200322;Landkreis Main-Spessart;5.73;-21
20200322;Landkreis Spree-Neiße;6.22;-11
20200322;Saarpfalz-Kreis;5.34;-16
20200322;Landkreis Tuttlingen;6.03;-18
20200322;Werra-Meißner-Kreis;6.49;-17
20200322;Koblenz;6.43;-18
20200322;Märkischer Kreis;6.29;-15
20200322;Hochtaunuskreis;5.99;-18
20200322;Landkreis Emsland;7.38;-11
20200322;Landkreis Wittenberg;6.21;-11
20200322;Landkreis Bad Kissingen;6.15;-16
20200322;Suhl;6.23;-13
20200322;Landkreis Biberach;6.7700000000000005;-14
20200322;Rhein-Hunsrück-Kreis;6.8100000000000005;-14
20200322;Ennepe-Ruhr-Kreis;5.51;-18
20200322;Landkreis Ammerland;4.99;-17
20200322;Landkreis Oder-Spree;5.36;-15
20200322;Landkreis Sigmaringen;6.54;-15
20200322;Landkreis Heilbronn;5.84;-19
20200322;Landkreis Altenkirchen;5.68;-16
20200322;Pirmasens;6.890000000000001;-9
20200322;Landkreis Elbe-Elster;6.8;-10
20200322;Landkreis Mansfeld-Südharz;6.69;-12
20200322;Landkreis Donau-Ries;6.86;-15
20200322;Landkreis Uelzen;5.44;-23
20200322;Kreis Steinburg;6.15;-16
20200322;Landkreis Greiz;5.96;-7
20200322;Landkreis Eichsfeld;6.67;-11
20200322;Herne;5.11;-21
20200322;Landkreis Barnim;5.4;-17
20200322;Landkreis Ahrweiler;6.75;-17
20200322;Region Hannover;5.15;-24
20200322;Unstrut-Hainich-Kreis;7.74;-8
20200322;Landkreis Vorpommern-Greifswald;6.68;-12
20200322;Kreis Recklinghausen;4.93;-20
20200322;Duisburg;5.3100000000000005;-21
20200322;Worms;5.94;-15
20200322;Landkreis Erding;5.92;-22
20200322;Bodenseekreis;5.92;-18
20200322;Mülheim an der Ruhr;5.57;-22
20200322;Landkreis Sächsische Schweiz-Osterzgebirge;5.44;-15
20200322;Landkreis Merzig-Wadern;5.96;-13
20200322;Landkreis Trier-Saarburg;6.68;-14
20200322;Burgenlandkreis;6.48;-11
20200322;Rostock;5.74;-21
20200322;Kreis Heinsberg;5.98;-9
20200322;Landkreis Fürstenfeldbruck;4.75;-29
20200322;Landkreis Nürnberger Land;5.88;-20
20200322;Kreis Schleswig-Flensburg;6.3;-12
20200322;Main-Tauber-Kreis;5.24;-17
20200322;Landkreis Freising;5.86;-23
20200322;Landkreis Regensburg;5.7;-21
20200322;Oberbergischer Kreis;6.13;-13
20200322;Landkreis Ostprignitz-Ruppin;6.640000000000001;-11
20200322;Landkreis Ansbach;7.12;-18
20200322;Landkreis Neustadt an der Aisch-Bad Windsheim;6.42;-19
20200322;Vogtlandkreis;6.26;-12
20200322;Donnersbergkreis;6.01;-17
20200322;Darmstadt;5.48;-24
20200322;Remscheid;7.87;-15
20200322;Landkreis Fulda;7.26;-15
20200322;Landkreis Harburg;5.22;-21
20200322;Gera;6.32;-15
20200322;Kreis Kleve;6.17;-16
20200322;Frankenthal (Pfalz);5.48;-17
20200322;Leverkusen;6.03;-21
20200322;Landkreis Osnabrück;6.17;-18
20200322;Speyer;5.0200000000000005;-17
20200322;Landkreis Neunkirchen;5.8100000000000005;-18
20200322;Landkreis Rottal-Inn;5.44;-18
20200322;Landkreis Stade;6.41;-17
20200322;Landkreis Garmisch-Partenkirchen;7.24;-16
20200322;Trier;6.66;-15
20200322;Bremerhaven;6.82;-18
20200322;Enzkreis;6.03;-19
20200322;Landkreis Northeim;6.07;-15
20200322;Hagen;6.26;-17
20200322;Landkreis Roth;5.05;-21
20200322;Rhein-Neckar-Kreis;5.94;-19
20200322;Landkreis Weimarer Land;6.08;-11
20200322;Rheinisch-Bergischer Kreis;5.26;-18
20200322;Landkreis Böblingen;5.33;-24
20200322;Landshut;5.63;-23
20200322;Landkreis Harz;6.640000000000001;-11
20200322;Landkreis Meißen;6.16;-14
20200322;Main-Taunus-Kreis;6.17;-18
20200322;Landkreis Friesland;6.65;-17
20200322;Landkreis Schmalkalden-Meiningen;5.71;-14
20200322;Stuttgart;6.48;-26
20200322;Landkreis Potsdam-Mittelmark;4.92;-16
20200322;Dortmund;5.83;-20
20200322;Landkreis Celle;5.5;-19
20200322;Landkreis Forchheim;6.28;-17
20200322;Wuppertal;6.7700000000000005;-17
20200322;Memmingen;4.39;-17
20200322;Wartburgkreis;6.43;-14
20200322;Nürnberg;5.21;-27
20200322;Kreis Düren;6.01;-15
20200322;Landkreis Börde;6.15;-12
20200322;Landkreis Bernkastel-Wittlich;5.92;-16
20200322;Landkreis Wunsiedel im Fichtelgebirge;6.03;-18
20200322;Landkreis Kusel;6.59;-19
20200322;Landkreis Lüneburg;5.41;-23
20200322;Landkreis Gifhorn;5.67;-22
20200322;Landkreis Dingolfing-Landau;6.18;-19
20200322;Landkreis Schwandorf;6.97;-13
20200322;Kreis Bergstraße;5.09;-18
20200322;Landkreis Unterallgäu;7.05;-18
20200329;Kreis Olpe;5.37;-23
20200329;Landkreis Goslar;5.7;-23
20200329;Landkreis Alzey-Worms;5.82;-24
20200329;Dessau-Roßlau;4.66;-25
20200329;Kreis Soest;5.65;-23
20200329;Regionalverband Saarbrücken;5.01;-29
20200329;Bielefeld;5.72;-28
