person,home_x,home_y
23962,705807.0476830231,5392101.668183741
23963,705442.3291392367,5391686.483694617
23964,705601.7412204514,5391386.504711268
23965,705584.5652302083,5391787.684316558
23966,705447.020454208,5391830.2927040085
23967,705764.402604605,5391706.481495989
23968,705743.5850133684,5391708.777358155
23969,705513.0585006205,5391560.230522382
2397,702567.795602546,5381626.545681123
23970,705833.6972290799,5391664.934613173
23971,705519.4636884001,5391808.258728685
23972,705570.538659339,5391857.905074682
23973,705626.602020992,5391629.828007496
23974,705485.1749538507,5391776.779502495
23975,705739.3096558477,5391798.651664405
23976,705745.3508832079,5391815.450049051
23977,705999.3425610908,5391814.344366979
23978,705809.7523883583,5391694.295589317
23979,705594.7968608178,5391852.277479738
2398,702588.1574919358,5382050.441841273
23980,705526.653810471,5391729.904542536
23981,705563.7790154754,5391632.380205089
23982,705453.952706119,5391433.307538757
23983,705777.7363374595,5391794.537779658
23984,705827.7277926317,5392031.984975021
23985,705471.5061668471,5391364.126309115
23986,705539.8062440238,5391802.125724775
23987,705663.7899132764,5391634.960133167
23988,705356.7814085018,5391400.89447023
23989,705445.8279502392,5391676.029587371
2399,702899.8167286415,5381780.726676479
23990,705745.2932167357,5391918.289750559
23991,705401.5121982142,5391771.224826562
23992,705549.8488780234,5391617.25074919
23993,705606.1433278976,5391377.602287608
23994,705445.1285673039,5391823.047687665
23995,705646.5308119752,5391714.845455218
23996,705531.3859647778,5391755.235520323
23997,705563.3145945715,5391437.034469628
23998,706143.728326886,5391862.423007985
23999,705627.8535696471,5391892.629237016
24,417043.19171612617,5518396.653992834
240,679873.0087183466,5400952.699805223
2400,702079.7495956369,5381936.003346919
24000,705772.7286223465,5391791.777079609
24001,705422.6382675719,5391416.6911860015
24002,705559.6407001762,5391839.982505818
24003,705489.8665875564,5391857.462035649
24004,705383.1763307208,5391876.515780976
24005,705600.2438933911,5391614.227715699
24006,705694.9859256914,5391843.193213532
24007,705622.0948821737,5391648.2290725205
24008,705847.8333762193,5392045.908353493
24009,706122.6773229835,5391878.548590206
2401,702110.5632118504,5381688.040196353
24010,705534.8287653438,5391811.109886633
24011,705349.8657662537,5391776.907308588
24012,705395.0976240869,5391666.561426149
24013,705727.746485821,5391955.634405961
24014,705686.3842874202,5392341.487654108
24015,705820.038136528,5392076.2088676775
24016,705623.9162332141,5391904.138211395
24017,705807.219784875,5392078.420532717
24018,705635.4744698927,5392318.588580043
24019,706158.4495467227,5391903.4462205395
2402,701960.0153196008,5381636.827701002
24020,705854.6685409524,5392074.347234899
24021,705728.4788864494,5392341.506100653
24022,705683.4002860112,5392080.5374608375
24023,706137.840297451,5391876.006927255
24024,705745.0625128405,5392291.143683859
24025,705725.4594273393,5392352.420628528
24026,705908.6434994837,5391762.5638073245
24027,705777.4686485232,5392023.184597062
24028,705992.7226203138,5391601.904030001
24029,705628.7196864669,5392062.980359979
2403,702171.5553944455,5381817.285975114
24030,705722.9379933943,5392010.852563552
24031,705704.8143241741,5392328.441034204
24032,706118.7002991312,5391964.443662076
24033,705930.437204723,5392074.992256036
24034,705831.5991093447,5391951.673142341
24035,706045.1301383685,5392022.350602102
24036,705834.2627792478,5392092.885276845
24037,706133.7817741982,5391923.91142663
24038,705679.6044644978,5392243.476263299
24039,706104.6145097307,5391901.563353253
2404,702184.778117515,5381514.381779696
24040,705688.7810986424,5391906.033881822
24041,706090.0545832745,5391927.557110737
24042,705788.5391031493,5392004.465205346
24043,705608.5204688903,5392098.946724108
24044,705720.2344263708,5391987.060403696
24045,705786.9967054506,5392049.955772601
24046,706036.0713591657,5391802.414880334
24047,705687.2790589884,5392360.604676071
24048,706018.1807722062,5392094.590646124
24049,706132.5123341153,5392061.607921018
2405,702461.3773403758,5381955.445102501
24050,706199.170380912,5391849.869764667
24051,705773.06759891,5392004.869224983
24052,705883.5401659784,5392125.950668173
24053,706134.6458442557,5392126.299982426
24054,706048.6496241684,5392059.428953875
24055,705797.0308165664,5392036.532232101
24056,706158.2754503677,5392067.097659944
24057,705739.5038727769,5392075.557576914
24058,705861.6549445988,5392051.615730189
24059,705712.3547080728,5392031.248054474
2406,702270.6449858512,5381767.734792063
24060,706252.9879911656,5391958.439931255
24061,706266.1994347146,5392034.719207878
24062,705826.5021440074,5392093.695461093
24063,706116.2033020781,5391953.442814053
24064,706121.4915587913,5391827.078895935
24065,706201.8592907918,5392028.634883077
24066,705733.3476654363,5392032.0002741795
24067,706235.9448494281,5392049.0441942355
24068,705805.7839780223,5392092.813341489
24069,705769.3357302852,5391976.907042204
2407,702214.3652642579,5381838.793619729
24070,706000.6012084546,5392091.571948238
24071,706244.9516666448,5392097.357587844
24072,705815.1888115096,5392329.43604575
24073,702362.2738689567,5390071.581123062
24074,706114.8937957289,5392079.140779597
24075,705927.3806490911,5391901.095059726
24076,706130.9357098483,5391927.982417287
24077,706091.177712843,5392105.839741421
24078,705921.2960632446,5391605.225176896
24079,705979.3950295975,5391741.110154073
2408,702776.1642626321,5381862.495243649
24080,706096.4317577352,5392135.146561129
24081,706067.9128654598,5391984.253018651
24082,706180.0364207567,5391960.359925499
24083,705780.1549207463,5391998.698767665
24084,706192.5586327793,5392002.2019935455
24085,705838.5808246222,5391985.126975316
24086,705819.8906129542,5392122.175992571
24087,706177.0115051708,5391935.330072
24088,705633.174543804,5391912.326466906
24089,706162.2795863996,5392130.116110189
2409,702290.4361661634,5382085.370441167
24090,705822.1157200426,5392061.837434914
24091,705902.8572160178,5391778.140929276
24092,706112.8926862369,5391802.052948136
24093,705899.9675440886,5391937.034112747
24094,705736.8730330261,5392468.182572781
24095,705835.6753296115,5392230.158043644
24096,705924.4947393197,5391630.775521485
24097,705812.5271406616,5391972.981327004
24098,705812.0811951931,5392158.293463028
24099,705867.4370874165,5391956.271497474
241,679922.4544530928,5401128.695928325
2410,702768.8399645296,5381997.415060345
24100,706204.2957091874,5391879.7601417275
24101,706039.1721917349,5392026.914554864
24102,705805.6553355516,5392125.202852398
24103,705802.3136717952,5392132.26650395
24104,706071.8558181982,5392095.84422157
24105,705732.3610479572,5392000.82784449
24106,706160.6820613756,5391779.948019432
24107,705649.0075892314,5392083.295749333
24108,705692.4561399599,5392354.742851791
24109,705777.5598049662,5391929.183881956
2411,702065.0431144394,5382289.134103151
24110,705915.1215497213,5391973.3116418235
24111,705971.7386979695,5392040.454645934
24112,706126.9297115093,5392037.52706766
24113,705793.518916101,5392320.161163685
24114,705833.1683488367,5392287.044101215
24115,705688.7784758309,5392190.363443813
24116,705956.2576344517,5392043.71127406
24117,706247.2237885765,5391856.735022255
24118,705811.5073290622,5392113.787568402
24119,706005.5825267183,5392072.304977392
2412,702744.9280587091,5381748.137706619
24120,705950.919257794,5391850.566901622
24121,705728.1723637384,5392211.2719454
24122,705617.7509789921,5392085.842657853
24123,706047.6229222579,5392066.502052514
24124,706043.3418389917,5391986.088757674
24125,705713.3591756794,5392403.708432346
24126,706094.1277294855,5392155.82309692
24127,706091.0942012594,5392012.488275245
24128,706219.8096647841,5391791.458923515
24129,706106.2970984511,5392001.487310926
2413,702516.2234152447,5382402.571565519
24130,705846.4427429578,5392463.935933354
24131,705967.1694835788,5392102.322578035
24132,705936.7902168639,5392105.9896287145
24133,706108.7296032383,5391981.854885137
24134,706120.74917498,5392096.7355002705
24135,706255.4937747426,5391877.276397067
24136,705923.8194673803,5392029.1597469
24137,706117.0702593583,5391978.181432949
24138,705816.4369163305,5392068.113906864
24139,706002.8284861562,5392093.356488925
2414,702251.3043950625,5382000.531716462
24140,705632.3494895935,5391939.326764946
24141,706117.781732627,5391805.795293003
24142,706001.6571803009,5392091.620128643
24143,706157.7052271467,5392061.312874542
24144,705812.9966857563,5392024.847944179
24145,706106.362651069,5392056.514661936
24146,705956.1125341285,5392053.216476316
24147,706000.9013680574,5392112.713166926
24148,705676.3440830336,5391930.98712964
24149,705992.6636062411,5392039.429843997
2415,702323.384793847,5381644.367580191
24150,705613.1169265211,5392436.3835644135
24151,706209.7392589122,5391953.067537554
24152,705806.3275265013,5392044.964845869
24153,705760.461565548,5391967.347169471
24154,705697.703671195,5391902.849509208
24155,706077.0213194315,5391892.398619592
24156,705901.2363634584,5391887.979080665
24157,705692.9266946792,5392070.19102221
24158,705884.8002989165,5391926.733325942
24159,705781.5063834249,5391945.455261828
2416,702378.8049582172,5382379.411326195
24160,705799.2952151622,5391999.279445078
24161,705676.9628573634,5392175.2437507305
24162,705957.4422284006,5391768.725821839
24163,706085.9953101601,5392047.7278996445
24164,706133.4565024162,5392181.037591481
24165,705850.4545090033,5391980.580363514
24166,705766.2855954977,5392218.638043312
24167,706242.9850215338,5392007.153772701
24168,706128.1283694955,5392093.421163378
24169,705786.1285269334,5391940.719006289
2417,702806.0997047859,5381517.636072406
24170,706134.5551927154,5391772.0441690385
24171,705908.9392137158,5392006.175830013
24172,706213.2930886724,5391841.042655842
24173,705802.8731645055,5391964.76219302
24174,705652.3911012568,5391937.273986108
24175,705715.3002803846,5392156.122780084
24176,705732.0332571482,5391916.272800429
24177,705817.9408995725,5392491.6276771575
24178,705871.2562667956,5391937.573786961
24179,706046.7032821111,5392021.24094164
2418,702532.2744541413,5382328.992321673
24180,706152.9661088653,5392182.163926183
24181,705655.5960556725,5392398.102062128
24182,705878.0267897632,5392059.372544918
24183,705615.2881287847,5391947.730887606
24184,706014.408676654,5391939.9966813065
24185,706190.4224652237,5391915.432966909
24186,705810.2837940517,5391911.773745883
24187,705860.0002080068,5392031.315606747
24188,705998.680640854,5392024.518208466
24189,705926.7619565149,5392054.581531825
2419,702811.8364096105,5381546.449010373
24190,705891.8887210725,5391962.435042092
24191,705943.9194573496,5392015.065850344
24192,705719.6687071134,5391909.017032686
24193,705674.1427153489,5392164.888515902
24194,705759.5902876772,5391962.455337041
24195,705646.9371123272,5391927.1883321935
24196,706033.5818741202,5391770.920059378
24197,705617.3494233462,5392049.561946703
24198,706238.7374135659,5391852.256804545
24199,706232.3147300443,5391885.172007035
242,680001.040359723,5400893.745085559
2420,702003.8561363979,5382439.998442351
24200,705812.7503084814,5391963.897708481
24201,705920.8754953091,5391996.96506929
24202,705803.3333442757,5392096.45481312
24203,705790.1321192499,5391937.191425416
24204,705852.74018665,5392067.438340894
24205,705730.918217026,5392052.90606302
24206,706040.1870040469,5392057.738981256
24207,706148.499881544,5391824.740493051
24208,705799.1055636184,5392197.880582075
24209,705745.063568113,5392208.688049396
2421,702449.6809344783,5382239.684119539
24210,706118.9656179784,5392172.5076517435
24211,706105.0662779298,5392136.136042784
24212,705954.9865010764,5391849.508235519
24213,705848.273427267,5392410.058663672
24214,705648.9536425506,5392126.510700453
24215,705824.3401763857,5392435.69707031
24216,706017.0337118515,5391948.995292842
24217,705738.1798669291,5392404.278443184
24218,705946.5665485867,5392068.030942734
24219,705697.5236771774,5392470.978186544
2422,702656.1584459719,5382216.040104282
24220,705655.7590938626,5392084.672265256
24221,705717.421686506,5391938.94074144
24222,705754.1425923272,5391919.952197737
24223,706069.7984703919,5391898.006538596
24224,706072.5004390498,5392053.540546675
24225,706128.0356190484,5391991.841500539
24226,705694.4542539907,5392197.686239328
24227,705994.2589957772,5391963.031154483
24228,705723.8925298,5392476.3147889925
24229,706020.8046399031,5392115.282558799
2423,702741.4324745465,5381438.025757712
24230,705786.5474221248,5392063.30268509
24231,705710.1896182935,5392139.342888973
24232,705828.471306475,5392268.697317598
24233,705839.4650165004,5391945.963626501
24234,706145.2447658266,5392043.805335321
24235,706207.1648598644,5392074.117674008
24236,705615.4511371579,5392052.727272924
24237,705658.267842166,5391907.92549119
24238,705644.6377481925,5392053.925476166
24239,705816.1004452219,5392172.783170122
2424,702723.4204225661,5382356.565200032
24240,705634.7310134392,5392413.2053102795
24241,706128.3199870295,5392128.260120157
24242,705683.9445272087,5392089.939225432
24243,706188.3088266903,5391912.434258562
24244,705638.8343776573,5392055.049123907
24245,705875.5323456507,5392091.162298524
24246,706154.7343268634,5391826.515146957
24247,705789.1988980579,5391937.137241438
24248,706252.4266477693,5391994.853773279
24249,705899.1194733655,5392066.555306318
2425,702210.9234167277,5382265.107429715
24250,705698.128485439,5392138.036823477
24251,705717.973013793,5392296.56109356
24252,705737.3415410061,5392419.361983211
24253,706151.2445210407,5392037.234993189
24254,705997.4018563974,5391946.306684866
24255,705947.5733660359,5391908.124198322
24256,705707.0454392795,5392498.847037039
24257,705685.1544775997,5392027.800617832
24258,705658.6100833487,5392037.692316523
24259,705653.8001926872,5392190.91342813
2426,702622.8100991894,5382171.874357835
24260,705848.5708763256,5391985.306438712
24261,706190.1946434707,5391810.486611704
24262,705759.3304232305,5392057.431988192
24263,705837.192992869,5391937.866822501
24264,706042.7461672873,5392149.1797285285
24265,705780.6692562221,5392132.751120269
24266,706134.9189646473,5392038.312527638
24267,705747.6014624886,5391919.069642082
24268,705878.6036196405,5391958.377468979
24269,705638.1163537838,5392028.072769809
2427,702460.6019727441,5382076.264511764
24270,705748.8976959196,5392055.107788578
24271,705746.1226341446,5392180.087613917
24272,705843.502994219,5391987.24929921
24273,705894.229453799,5392027.322544926
24274,705970.4937299174,5391978.186746052
24275,706124.2523596878,5392131.084396973
24276,706010.1028797087,5392092.94035994
24277,706272.3554391728,5392012.174021106
24278,705705.1648239685,5392408.897889526
24279,706033.7090231483,5391604.134565304
2428,702308.0084920941,5381914.097706922
24280,705673.8392963022,5392250.116816482
24281,705939.8024457503,5391943.205740369
24282,706124.0442115244,5392143.32407513
24283,705718.6381495442,5392175.128236327
24284,706217.8653367583,5391977.524314246
24285,705782.7003474304,5392221.907777901
24286,705720.7520414126,5392303.669127223
24287,705759.8690709625,5392488.458851407
24288,705656.6745656513,5392293.12396079
24289,705899.1122676302,5391904.498697607
2429,702373.8936332279,5382073.407310105
24290,706083.9427056101,5392117.871353842
24291,705658.1616010064,5392382.406907291
24292,706008.8044837258,5391978.584453418
24293,705937.5108350825,5391744.126249739
24294,706063.4728776863,5392096.8590683
24295,706108.2610288174,5391773.292966552
24296,706068.1669877969,5392155.148707735
24297,705774.1713418051,5392093.353891328
24298,703622.8857402611,5408616.735875343
24299,703550.8983457388,5408532.746082953
243,677819.0534093751,5404034.311775555
2430,694534.0442354681,5353460.101288391
24300,703653.9573686261,5408413.490151357
24301,703513.3800595958,5408509.919914408
24302,703667.1690052391,5408542.364250427
24303,703506.400867087,5408188.369067767
24304,703698.5785593181,5408728.95085748
24305,703515.8582164627,5408425.5806861725
24306,703202.2135216808,5408694.2230520565
24307,705258.193769309,5409176.161833499
24308,705425.9696184489,5409341.000731075
24309,705474.3357449778,5409296.1910645235
2431,690909.9493422701,5353568.304026155
24310,703633.1764154406,5408459.359002646
24311,703655.2391540884,5408609.761895078
24312,703455.6226687828,5408294.210822442
24313,703688.3814559473,5408368.214348759
24314,703639.0445447923,5408353.115640647
24315,703627.3273763468,5408433.282289853
24316,703388.1211910149,5408161.175526737
24317,703688.4836439223,5408575.7853578115
24318,703614.0373200554,5408641.808473591
24319,703208.7048480812,5408249.716731847
2432,694441.5280585316,5352518.024258832
24320,703279.9098038881,5408031.362924807
24321,703244.4110506449,5408080.370268324
24322,703547.911305616,5408403.895970884
24323,705299.4773814932,5409168.56642416
24324,703596.2557449839,5408391.074894046
24325,703451.224132435,5408615.149214092
24326,705531.9321768348,5409306.545484974
24327,703209.9496224399,5408091.7843069555
24328,703651.7851175152,5408584.707533426
24329,703319.9697767874,5408119.537614473
2433,694774.7242993707,5353285.9661921505
24330,703216.6902470746,5408231.735214596
24331,705426.4887267266,5409338.027933751
24332,703532.7589495211,5408520.938137192
24333,703665.88020712,5408590.773061496
24334,703361.4095055091,5408183.162059826
24335,705557.0998987526,5409265.798776186
24336,703532.6009556396,5408466.530593628
24337,705247.0043965952,5409317.044783854
24338,703658.4236030094,5408597.8507945025
24339,703648.529823849,5408340.484496011
2434,694176.9891954594,5352042.55734623
24340,703351.8191499598,5408967.003853416
24341,703382.7615820239,5408417.317801601
24342,705267.9813879139,5409210.417211164
24343,705411.9840424017,5409169.679374381
24344,703690.140938569,5408498.570278181
24345,703691.7560980546,5408519.327386552
24346,703544.6207482467,5408497.101685066
24347,703506.5510510011,5408502.421588388
24348,703345.120196055,5408538.869449353
24349,703697.8771936727,5408329.974252096
2435,709454.7634627029,5385131.996169374
24350,703759.4304031976,5408512.733989857
24351,703241.776770817,5408348.694949059
24352,703579.6001940513,5408479.51670981
24353,702936.1590247441,5408089.322936986
24354,703576.8277515868,5408615.118922445
24355,703567.1991567222,5408639.497216486
24356,703567.5951963713,5408404.23967649
24357,703618.5604753513,5408455.739322965
24358,703404.7183196787,5408357.249449884
24359,703222.4590332516,5408247.3311733045
2436,708653.1157566372,5385670.613680185
24360,703732.6887989872,5408395.431927286
24361,703577.8215200095,5408631.118003504
24362,706117.6746427508,5409120.732083107
24363,703550.4209168009,5408346.868986967
24364,703745.885135415,5408507.497674174
24365,703524.3300708729,5408222.006655153
24366,703659.7300064438,5408574.8573219245
24367,703238.113896491,5408066.866730614
24368,703656.4884801161,5408370.135371641
24369,706115.2332058339,5409174.609269325
2437,708216.5390560735,5385405.317540564
24370,705274.3552587361,5409269.121158841
24371,705873.7675705883,5409209.468875726
24372,705513.4737318064,5409221.123364543
24373,703252.6006190424,5408078.41102166
24374,703280.6598045082,5408458.356515208
24375,703592.9779948135,5408611.5747963255
24376,705533.7166128142,5409186.270295101
24377,703590.3946327713,5408405.149058718
24378,703765.1925473941,5408450.0361967785
24379,703614.5553189869,5408494.286842649
2438,708158.168166851,5385290.388296482
24380,703748.8054171798,5408481.30862859
24381,703748.1776186544,5408394.306977062
24382,705255.6576313636,5409172.748628059
24383,705947.3826182709,5409240.12789093
24384,705319.6246328563,5409208.371247343
24385,703302.0145167081,5408324.327052483
24386,703712.5105625535,5408550.562019205
24387,703585.3616564913,5408412.699037425
24388,703611.0495549118,5408619.30525782
24389,703501.7936642142,5408620.810862069
2439,708470.3986966059,5384117.410485767
24390,703507.8361524285,5408644.499799187
24391,703369.6910932884,5408336.769875568
24392,703572.3650586482,5408277.6334279375
24393,703477.5374685738,5408677.601362497
24394,703388.2115404741,5408586.676984535
24395,705400.4207517301,5409129.583738427
24396,705926.6255179663,5409181.043367108
24397,703353.5352453756,5408749.017312441
24398,703235.8120775983,5408614.654602891
24399,703562.2840126816,5408324.939777936
244,677908.5833501648,5404422.820265267
2440,709966.7133633338,5385458.506458832
24400,703611.5029328354,5408400.568157857
24401,703373.5493714398,5408305.400629864
24402,703574.8818084053,5408482.045416428
24403,706352.7006726582,5408867.918810023
24404,705588.2218270663,5409283.159725619
24405,706114.2132919,5409115.6450562095
24406,703690.6927261644,5408522.419693657
24407,705515.8646799588,5409261.883061328
24408,703556.320437064,5408434.204542216
24409,703628.5954371799,5408565.069457541
2441,707992.8453508655,5385412.968382703
24410,703780.0212371586,5408503.0898509305
24411,705264.6294060353,5409167.097168273
24412,703337.2416564053,5408285.559190222
24413,703639.266941737,5408317.167375888
24414,703504.534903435,5408664.899082593
24415,703500.599955696,5408544.312200433
24416,703257.9329871029,5408052.006785827
24417,703526.4819607222,5408529.857515676
24418,703498.5623870492,5408542.4508902235
24419,703561.1410111394,5408560.590861172
2442,707864.804013142,5385567.42226213
24420,703255.6197957433,5408399.545946265
24421,703604.6645842359,5408573.48978248
24422,705247.2595310515,5409316.645989546
24423,703304.1742375564,5408706.891453707
24424,705223.4507922916,5409192.689684888
24425,703576.5090764624,5408613.391741615
24426,703523.2719904215,5408664.701571213
24427,703635.4666745684,5408366.209975372
24428,703512.3442721058,5408472.821585993
24429,706782.8498048437,5408132.370315664
2443,708813.3429974705,5385044.385375051
24430,705643.8102786132,5409261.16488707
24431,706008.9131596058,5409265.887371848
24432,703601.6575793066,5408638.44720198
24433,703551.9027513046,5408644.211857582
24434,703427.6590498023,5408186.37439003
24435,703656.6253744485,5408426.343644792
24436,703500.074639568,5408558.934763461
24437,705381.7737848923,5409171.548785306
24438,703492.7523218113,5408280.183158352
24439,703605.0151535665,5408346.043760661
2444,708012.0777310058,5386662.201186519
24440,703409.0130899943,5408339.363142389
24441,703450.3660812483,5408249.13536919
24442,703698.2630206215,5408549.172005597
24443,703689.6822940634,5408450.737899123
24444,705397.4825662294,5409157.77984973
24445,703545.8034401253,5408562.670785333
24446,703519.2778531753,5408201.049472595
24447,703489.2489648627,5408390.362788362
24448,703639.1996647626,5408490.019040917
24449,705973.608606843,5409272.554991912
2445,708637.2693734192,5384813.000638272
24450,703627.8952338649,5408536.976617069
24451,705239.4009760036,5409071.287159559
24452,706152.5610787384,5409128.221105641
24453,703601.2006855147,5408338.4611252975
24454,703367.2156721477,5408677.830292094
24455,703532.9963444843,5408802.215105757
24456,703241.8425586924,5408316.41115665
24457,703600.3164330175,5408401.130695943
24458,703566.7730717888,5408559.816360031
24459,703607.9827863842,5408467.9345580805
2446,708256.6314891854,5385233.380404234
24460,703576.5497786842,5408682.373965277
24461,703566.56587738,5408438.823745316
24462,705440.5961793989,5409161.047064507
24463,703695.980475581,5408544.907925618
24464,705362.5999028279,5409265.336761492
24465,703482.2343171241,5408301.451773947
24466,705517.6316878672,5409222.364316529
24467,703512.798061135,5408515.416119322
24468,703532.3752213012,5408624.862515221
24469,703415.1183562807,5408687.784236043
2447,708044.7656599876,5382908.589503277
24470,703561.9810733224,5408358.6477591535
24471,703524.4022941565,5408689.649512539
24472,705249.7606408251,5409271.676581824
24473,703602.7297617205,5408658.362515824
24474,703332.8682349856,5408439.07853835
24475,705254.7305525432,5409150.96597047
24476,705370.3268897978,5409196.42667766
24477,703453.8039085635,5408466.471763129
24478,703071.8460758885,5408304.977444916
24479,703573.5370466912,5408462.217544883
2448,708013.1606422646,5385337.754547454
24480,703591.620513404,5408470.200536167
24481,703295.6726781384,5408609.815152396
24482,705258.9501747485,5409159.567326293
24483,703677.8589386215,5408572.5568156615
24484,703636.5566671952,5408351.802078007
24485,703263.4451888574,5408349.915048253
24486,705957.8671811279,5409271.118934195
24487,703480.259636491,5408242.733508963
24488,703647.2264675994,5408599.581947271
24489,703492.9836617785,5408161.659193056
2449,708012.7861136127,5385748.199178873
24490,703415.1882937725,5408271.150801223
24491,703317.8317703631,5408364.458821013
24492,706110.7898997432,5409079.406056809
24493,703450.3433844408,5408341.778023314
24494,705213.3832487223,5409225.59272428
24495,703597.6556739339,5408546.23194595
24496,703549.8216535144,5408487.834140326
24497,703499.3195325905,5408287.610168003
24498,703287.6667996448,5408654.021146698
24499,703648.8976730519,5408578.724912804
245,677983.9084643909,5404098.825371204
2450,707990.5191649705,5385315.97004464
24500,703242.7552878585,5408719.791334064
24501,703286.829972107,5408300.883855644
24502,706188.3324610115,5409047.610495207
24503,703631.0278012801,5408625.773502986
24504,706095.2285800034,5409159.46034404
24505,705375.1008928916,5409160.316307246
24506,703620.2400873136,5408622.857344495
24507,703630.4360452397,5408622.387550191
24508,703234.6300586273,5408278.607735712
24509,703418.2848952268,5408441.60673689
2451,708152.7429974016,5385243.200961457
24510,706152.3450333042,5409233.971912564
24511,703681.4704970553,5408423.403940927
24512,703326.7407063863,5408279.035866603
24513,703235.2420210281,5408279.916666968
24514,703342.0683645837,5408516.87696199
24515,703354.2313471999,5408806.406328009
24516,703641.2776359505,5408560.105662737
24517,705915.0434104466,5409220.849427987
24518,706065.9404957434,5409191.596626188
24519,706019.9688953891,5409241.289162422
2452,708922.7578812335,5384826.76358925
24520,703591.1609061722,5408583.090155575
24521,703438.092067711,5408188.989587702
24522,703576.1586430004,5408414.021633576
24523,703583.6138879013,5408563.398048773
24524,705405.7502736633,5409365.206299925
24525,703347.3532364933,5408208.427200175
24526,703356.4381915815,5408419.541909956
24527,703557.7407615387,5408627.811330383
24528,703603.9270371213,5408481.108546918
24529,703512.3606278356,5408562.381299303
2453,708669.8934227036,5385907.056487164
24530,703505.7112112353,5408556.015702548
24531,703580.6255633767,5408300.095110884
24532,703267.3576427891,5408035.77063443
24533,703289.8197345824,5408317.86841828
24534,703542.3661554686,5408531.862835713
24535,703237.2768191774,5408073.976613016
24536,706257.6382048065,5409041.431820181
24537,705329.0913505713,5409270.59230291
24538,703224.358969316,5408325.713553996
24539,703301.1703884345,5408946.754714053
2454,708735.6331736795,5384875.261363395
24540,703507.6140083519,5408438.900807741
24541,706103.7720993937,5409217.573359239
24542,705431.7555537933,5409288.872028835
24543,703767.1392094285,5408489.572157554
24544,703529.7340616285,5408317.692725018
24545,705484.6548980363,5409235.477111849
24546,706335.7888264165,5408873.354275539
24547,703380.1076654423,5408748.978866223
24548,703370.8590010466,5414778.464173601
24549,703857.3229936841,5411512.861716006
2455,708133.5304305071,5385298.93522793
24550,704387.5017562544,5412097.447409742
24551,704195.9492205968,5412256.658425984
24552,704061.6599102105,5411989.296409432
24553,704214.193457693,5412125.156811507
24554,704364.8290598129,5412034.0285239825
24555,703542.6843602738,5415421.05195198
24556,704108.4884243138,5412232.704246352
24557,703307.572762472,5414808.446931218
24558,704315.3342983001,5412206.442574742
24559,703932.81911234,5409648.377364794
2456,708492.0803486601,5385881.831702406
24560,704094.0430792364,5412131.084443448
24561,704229.8723707093,5412293.434839073
24562,703897.2373825662,5412076.656625543
24563,703414.105402687,5412493.186603424
24564,704261.2946585132,5412356.50283754
24565,703857.4338946337,5412202.995677606
24566,703532.7529348168,5415137.76210319
24567,703975.7309073332,5412347.350116321
24568,703450.3108182857,5414854.390245707
24569,703529.3532654716,5415099.903121858
2457,708165.414353541,5385420.892451626
24570,704115.8617130284,5412288.675857984
24571,704267.5069470868,5412267.466229872
24572,703489.9959211884,5412504.739736015
24573,704241.6598817215,5412070.716587466
24574,703970.7937141326,5409635.313133321
24575,704368.5054484211,5412094.666002076
24576,704235.7530396986,5412011.692317584
24577,704032.2332428343,5412445.207111376
24578,703487.4025526495,5412652.4182279
24579,704302.3449496345,5412054.833474849
2458,708293.9582240578,5385211.817013271
24580,703478.1404248304,5415164.973862333
24581,704125.0106421002,5411843.889211404
24582,704141.0062598096,5412290.697654181
24583,703254.045267523,5415091.583671246
24584,704024.2440452566,5411965.973022883
24585,704171.6062864152,5412041.050665951
24586,703413.3656984847,5414901.341602301
24587,704116.3651510633,5412211.7933073705
24588,704508.802011742,5412095.18741142
24589,704312.9767982255,5412198.318505757
2459,708098.0704692731,5385351.602650707
24590,703990.3495577034,5411835.557494956
24591,704208.6624725347,5412040.806114192
24592,703762.1965440512,5411813.1983248945
24593,704128.5792606034,5412386.56995748
24594,703658.5961948134,5412373.328988228
24595,703922.4461805576,5411796.733125277
24596,704048.961952211,5412303.199790354
24597,704084.5157635151,5412155.159268389
24598,704095.1265431963,5411400.045511515
24599,703809.8745147042,5412280.226480132
246,678200.2078573134,5404032.53129243
2460,708165.3251151635,5385213.430600715
24600,704236.5003690927,5412026.091120227
24601,704245.9789940744,5412362.950047748
24602,704086.9940068045,5412370.208821304
24603,704641.5726255942,5412268.066285496
24604,703802.8747367614,5411738.845776703
24605,704016.9805042006,5409699.718261171
24606,704374.1610531831,5412012.533694437
24607,704229.7071956733,5412339.018319293
24608,704236.9564403805,5411922.02742008
24609,704085.3052463863,5412308.430566809
2461,708772.204484708,5385786.419391001
24610,703767.3765666969,5411932.226429792
24611,703964.784887236,5411783.034923061
24612,703915.152807844,5412198.364079704
24613,703853.50959909,5411822.610156227
24614,703964.9315135753,5412280.99910846
24615,704018.0648415686,5411405.46184836
24616,703660.4249557431,5411984.1254826635
24617,704010.9430462534,5412401.22465437
24618,704025.3001513154,5412017.894029496
24619,703357.7581706973,5414994.412601623
2462,708853.573543936,5385037.390084107
24620,703801.9496621148,5412201.63463111
24621,703836.2009956072,5412091.949963053
24622,703212.8652155539,5412598.001487539
24623,704331.7329819943,5412062.295569759
24624,704165.1871856052,5412205.807862161
24625,703376.133306285,5415212.413170314
